            x0         x1
242 -68.875897  63.980837
243 -68.019686  34.473877
244  89.502413  29.463134
245  65.978192 -43.373396
246  65.179950 -39.057624
247  88.386024  18.957151
248 -84.334393 -92.476961
249 -34.715757 -26.315430
250  62.177796 -59.333803
251  94.997129  40.693069
252  45.475609  75.101576
253  39.284173 -55.434018
254  57.922530  14.473933
255  -8.831012  23.512348
256  23.032243  -0.360028
257  28.172794  24.743219
258  38.672923  36.919912
259  24.689152 -13.917205
260 -38.333008  25.700023
261 -90.010700 -35.306417
262  51.670572  12.961314
263   4.745362 -87.837694
264  40.349204  80.306064
265  69.533787  60.450255
266  42.918586  87.775087
267  10.303308   9.725903
268 -22.482053  15.637538
269  94.045847  91.541212
270  10.882423  58.780947
271  88.694469 -89.993966
272  88.026245  -8.259339
273 -79.413544 -81.224949
274  45.077541 -21.557358
275   2.640510 -48.413487
276  22.079748 -10.195022
277 -66.787934 -58.007845
278  87.796886 -95.569978
279 -23.272980 -17.063861
280 -88.913852  40.926157
281 -56.980447  19.047014
282  15.387258  84.621501
283  13.388629 -34.616861
284 -53.954305  66.245689
285  97.539253  90.644834
286  36.580975 -35.652767
287  92.960817  26.277066
288  86.450584 -41.763388
289 -79.395823  12.711306
290  33.038885  33.606983
291 -52.732327  69.800954
292 -74.409993 -25.555659
293  47.311772  75.863637
294  51.497743 -70.713758
295 -54.952763  -3.490844
296  -8.157172 -69.449035
297  25.046697 -16.890305
298 -25.445684  -5.862377
299 -18.397481 -80.767838
300   8.370374 -68.191395
301  42.055347  -1.510359
302  -2.900277  38.932232
303  -9.698992 -47.816222
304 -61.396948  40.418796
305 -51.605377   9.425590
306 -85.113116 -74.073341
307 -26.557302 -53.733828
308  -2.400052  62.404221
309 -58.179721   4.142056
310  74.099180  -4.170172
311 -65.201842 -98.199286
312  44.938615 -61.398999
313 -29.484386  91.054151
314 -38.698675  -2.930688
315   2.053634 -94.032644
316  57.239843  88.713600
317 -46.144581  31.027401
318  59.195899  30.220389
319  -9.571894 -63.751356
320 -76.147839  -6.058421
321 -64.368050  96.672393
322 -25.697435 -33.290630
323  95.076375   8.186360
324  18.351987  36.174842
325 -35.863155 -87.521293
326  29.615364  65.635658
327 -27.738025 -45.168386
328  75.341271  22.472975
329 -58.835377 -94.377025
330  23.585608  54.781129
331  41.510948  14.896725
332  63.361356  13.039122
333  83.191164 -41.440094
334 -33.375631  73.615584
335  62.666079  33.343740
336 -21.351389  74.487673
337  29.085620  76.913222
338 -81.243063 -18.843706
339  47.193163 -85.191575
340  73.069727 -24.016343
341 -29.342173  80.787343
342 -99.214554  87.189726
343  -8.721364  68.976899
344 -57.691113 -60.360476
345   6.227289 -18.647696
346  11.972178  -8.680121
347   0.794721  50.602483
348 -43.882788  98.166998
349  40.766000  81.856962
350 -60.333941  20.496718
351  59.569273 -19.555834
352 -14.339558  34.049410
353  29.922695 -28.417882
354 -29.874131  -0.036454
355 -60.571424 -91.578142
356  48.786479 -29.386343
357 -98.503198 -41.894251
358 -10.940723  42.706608
359   5.590115  53.750545
360 -65.730770  32.596735
361 -39.365894 -84.296287
362   0.922379  64.477457
363 -50.675191   5.048391
364 -10.348021  46.749296
365 -11.688670 -50.429666
366  89.084397 -84.446547
367  31.077796 -48.825133
368 -61.513048  54.114491
369  87.941233 -79.720325
370 -49.430940  72.413282
371  12.472351  81.763357
372 -45.125257  37.049380
373 -72.882252  50.554041
374 -92.451652 -56.669749
375  19.295630  14.602993
376  88.577689  99.771849
377 -33.712176 -76.664145
378 -54.361993  91.373098
379  46.509804  81.112575
380   0.328007  -9.519833
381  70.810993  11.036577
382 -12.169291 -47.204266
383  49.580691  79.997497
384  70.688576   4.601873
385 -44.683165 -96.245632
386 -41.551251 -17.554808
387  83.575679 -12.770484
388  -8.286988  59.063427
389  51.017984 -58.444417
390  78.804086  34.243453
391 -40.184427  75.359798
392  59.987175 -73.050761
393  42.326941  96.832852
394  37.207131  97.093240
395   8.781971  41.856628
396  87.105257 -19.786241
397 -98.773487 -22.470813
398  61.425208 -50.966117
399  99.825849 -93.338460
400  47.654434  43.509236
401 -50.474854 -46.562431
402  32.949224 -49.044313
403 -41.227026 -25.785317
404  69.941265 -70.445815
405  89.219161 -40.595601
406  29.374146  85.623108
407 -82.408922 -11.351143
408 -25.964336 -38.772004
409  32.162759 -29.448783
410 -77.630814  22.866138
411  41.332851 -70.181003
412  -2.122875  17.338706
413   7.092338 -22.215286
414 -35.619237  35.763733
415  85.318188  -9.005536
416 -92.299994  10.538335
417  17.463618 -16.446775
418  15.731280  11.245457
419 -26.752946  42.028945
420  54.816408  38.221188
421  -1.475053 -44.564387
422 -91.444419  94.570729
423 -57.825925 -33.977805
424 -61.604701  14.165058
425   5.104654  29.335600
426  43.252394  80.983279
427  85.797266 -18.068839
428 -31.517320  63.392569
429 -19.921416 -85.736150
430  25.653318 -67.758771
431  19.665213  89.349661
432  53.444316 -45.677020
433 -55.654642  23.874469
434  63.793408 -77.107782
435 -80.252658  77.096917
436 -85.413104 -86.989239
437  98.808863 -81.627787
438 -45.689987  62.174017
439 -61.168933  22.125464
440  16.747898   5.409040
441  82.819342  28.234298
442 -15.730672  57.384945
443 -78.622150  25.848766
444  44.058163  13.483805
445 -42.048692  73.983034
446  56.029519  42.884703
447 -63.647727  11.642499
448  17.375712  30.703362
449  78.787375  60.917106
450 -49.693876 -28.965392
451  74.532911 -95.861231
452  20.639215  92.820786
453  46.195889  81.338148
454  77.059881  66.638260
455  65.771227  46.104417
456 -91.977360 -89.795934
457  62.215081  23.214426
458   0.560686  44.379875
459 -98.135456   7.845794
460  53.858896  -7.371362
461  30.571391  97.224376
462  16.173322 -88.143801
463 -71.271822 -11.677364
464   1.718273 -12.346259
465   9.209352   9.933559
466 -71.161567 -83.732192
467  27.123889  -8.100699
468 -69.615246 -31.408193
469  74.870491  92.426398
470 -16.850946  61.595437
471  84.322288  60.081170
472 -15.506891  10.720188
473  80.794008 -43.866420
474 -80.180051 -38.014100
475 -76.285002  44.107966
476  91.994858 -91.156115
477 -96.508062  63.480339
478  22.619244 -82.518028
479  18.864991  70.746051
480   8.515137 -20.772190
481  52.294219 -26.918545
482  12.361970  22.770170
483  26.406926  83.072368
484   7.435670 -74.420977
485  -7.009311 -62.657816
486  55.305001  45.303248
487 -70.280404 -16.724781
488  44.605597  24.553441
489  33.200025   8.844080
490  36.241157  31.432713
491  55.871747 -65.903553
492  57.565573 -37.782591
493  81.727257  99.123852
494 -65.092250 -66.313519
495 -73.579158 -89.312386
496 -72.362526 -24.551250
497  37.019699  71.789567
498  89.734557 -75.695074
499 -46.901389  99.847669
500 -16.791208  82.452985
501   1.902229 -41.297681
502 -79.891193  16.891589
503 -41.069433  53.823571
504  39.176412  37.558956
505  34.710821  98.589324
506 -63.062687 -89.455494
507 -87.043800  42.319496
508 -11.847626 -64.845354
509  98.567359 -47.609908
510  21.672378  45.881274
511  59.361165  24.149473
512   6.629290  44.941733
513 -27.294196  97.483489
514 -43.421430 -69.932594
515  12.918095  25.154632
516 -12.985183  62.901618
517  30.813773 -45.395314
518 -19.031753 -34.151504
519 -72.186121 -81.445234
520  60.019329  -8.495831
521  -6.972476 -88.865129
522 -56.099935  -6.265750
523 -87.229360 -28.782554
524  64.064384 -50.242223
525 -91.297254  47.278885
526 -71.415309   4.940859
527 -64.869910 -74.623289
528  16.472125  -1.684620
529  67.456783 -33.569230
530  91.578609   6.613121
531 -70.513686 -86.622558
532  48.579254  58.352074
533  98.130733  73.116933
534  13.595384 -56.959283
535  57.711543 -66.927697
536 -85.932591  90.544600
537  -9.897720 -42.209638
538  96.444433  83.423260
539 -49.343084  31.720418
540  86.329283 -14.999211
541  28.501753 -56.584813
542 -12.537433 -43.701900
543 -16.076865 -39.802519
544  42.794541   0.205187
545 -42.211649  65.917497
546 -21.057441  50.251556
547 -32.724100  21.909936
548  26.700279 -99.138477
549 -72.559048  57.921342
550  25.225267 -65.364574
551 -78.313740 -81.840207
552  70.433757  87.335543
553 -62.276811  26.746441
554  48.178712  13.314959
555  96.060939  83.815180
556 -86.790276  55.922247
557 -94.097624   8.327307
558  99.411500  18.269388
559  16.359733  33.139630
560 -49.840546 -97.518897
561  -3.200281  61.839109
562  43.897334  41.636146
563  -4.888092  86.417263
564 -33.495521  93.199965
565 -86.871609 -12.891931
566   4.486313  78.081063
567 -54.065414 -15.277317
568  23.807510 -33.144732
569  -4.477354  -7.872438
570  91.130944 -31.822083
571  -5.743566  12.428288
572 -24.588167 -69.330120
573 -97.597619  91.776925
574  35.759423  99.542013
575  56.548657  87.897858
576 -74.321363 -95.702086
577  55.110035  63.710993
578  -9.177538  54.548204
579 -75.663269  98.652160
580 -77.457367  64.935997
581 -40.401203 -87.771329
582 -57.351330  61.252896
583  66.288732 -16.191538
584  53.121084 -39.415673
585  64.277081  58.974611
586 -98.989427  69.709337
587 -25.156369 -48.712753
588  89.976734 -51.706995
589  68.006681 -36.063925
590 -20.402498  53.300167
591 -95.092348 -36.377875
592  -9.389681 -48.251873
593 -17.837868 -72.536068
594  13.617311   4.571549
595 -94.443582 -63.881364
596  47.465593  47.798361
597 -67.873877 -38.544740
598  58.480235 -52.977238
599  41.938297  92.265732
600 -64.096927 -11.876089
601 -62.671282 -99.468413
602  71.656432 -98.791105
603  86.836646  57.584256
604 -73.049843 -14.704625
605  66.565794  43.178152
606 -12.240619  30.056255
607  -5.292374  82.031906
608  41.766035 -15.048982
609  68.411066  59.733927
610 -21.468729  -7.569690
611  34.232554 -60.732421
612  14.981739  72.179772
613   7.302147 -52.433221
614  51.804659  75.478903
615  72.564043  20.610842
616 -84.693565   2.692799
617  90.150826  20.288151
618 -38.822560 -48.156030
619 -49.128538  15.897373
620 -47.684354 -53.199281
621  90.652715 -86.437105
622 -95.769192 -50.779887
623 -90.641606 -24.203481
624 -96.649294 -97.804816
625  76.104966  74.112730
626 -41.780500  52.031027
627 -96.025472 -27.739896
628  21.993639 -82.600778
629 -94.819192  -9.283558
630  17.897676 -75.545323
631 -27.480895  16.363860
632  39.835589  89.663998
633  58.390068 -42.460772
634 -43.722091  92.162545
635  18.141192  61.122179
636 -83.505747   2.152812
637  29.404399  88.295339
638  78.193627 -40.711729
639  54.442793 -26.658538
640  69.695161  68.161096
641 -11.382765  82.324686
642  67.154167 -21.068466
643  82.551535 -50.081508
644 -89.087884 -27.563726
645  52.940051  77.613599
646  93.300229 -94.521959
647   8.876554  36.291467
648 -87.848701 -77.910480
649 -62.112081  -1.041993
650  65.424874 -15.458625
651 -47.459062  17.820964
652  85.472598 -64.798842
653 -52.241267  45.022562
654 -70.649020   3.930879
655 -34.597150  70.580818
656 -17.664311  94.988113
657  10.606443  95.355437
658  39.782083  18.009168
659  75.859270  -4.473678
660 -94.395992  84.997812
661 -93.024307  73.309216
662  31.997569  84.052817
663  25.801905 -76.579195
664  -0.234949  75.651244
665  86.073333  16.013521
666  -1.045808 -31.715719
667  28.396013  98.283638
668 -16.522098  80.457793
669  -5.906617 -40.106178
670  14.335605  35.551072
671 -22.185004 -72.060581
672 -78.060182 -71.857133
673  95.427133  70.372814
674  46.341968 -57.984674
675 -28.635427  41.166856
676  48.291073  -5.132438
677  61.724007 -96.877265
678  12.682315  21.387620
679  15.473903 -49.593535
680 -63.212401  -7.730617
681  33.454383 -79.539773
682  70.111495 -47.026622
683 -88.296028  55.586441
684   3.688061 -98.320945
685 -36.883046  68.620590
686 -90.915056  -8.829746
687 -69.177142 -86.381356
688  37.592754 -27.325123
689  64.925629 -24.995504
690 -68.795567  23.116819
691 -88.651351  -0.664340
692 -80.675322  43.618368
693  72.388356   3.154474
694 -36.315517  64.038050
695 -14.753416 -42.123208
696  40.511829 -32.188135
697 -13.567842 -74.302034
698  62.801415  76.212963
699  80.849654 -62.210900
700  12.043067 -44.224840
701   2.439186 -52.399822
702   5.225512 -64.258537
703  76.967593   2.850942
704 -92.144427   0.766997
705  54.733598 -92.637818
706 -71.787807  88.871314
707 -23.867503 -62.026825
708 -71.975014   0.404218
709  16.905257  74.983630
710 -40.915492 -60.558567
711 -30.888159 -66.647855
712 -91.005082 -43.461549
713  73.630572  78.726593
714  35.112506 -62.928036
715  72.165248 -63.023241
716  60.404543 -77.285814
717 -24.946264 -68.728395
718  97.931082  90.261234
719  92.159203 -60.824942
720 -34.266162 -19.083773
721  -6.246349  82.618619
722 -87.775942  88.121572
723  77.319555  70.000165
724   6.854370  21.571769
725  27.641869  65.052751
726  49.236293  24.272670
727  71.834037 -22.143482
728  14.488057  76.112174
729  81.416827  67.107742
730  76.545361  84.317555
731 -44.319779 -13.146990
732 -91.619241 -67.077479
733  -2.617094  41.573805
734 -16.377419   6.083791
735 -50.955521  23.749524
736 -28.910377  17.447915
737   1.010269 -15.839121
738  -3.743498 -94.841458
739  46.897181 -54.709599
740  93.013327  48.528561
741  78.556714  51.736755
742 -78.916296  93.408360
743  50.778768 -78.064208
744  45.841920 -96.154060
745 -74.726562 -80.828407
746   7.632441  96.088197
747  98.302873 -54.845409
748  37.958900  86.216475
749 -86.450007  72.242774
750 -46.558191 -71.226983
751  98.702385  80.064509
752 -54.496720   1.566642
753  83.386351 -57.324798
754 -37.915739 -23.254281
755 -82.987456  53.465095
756  79.405751   9.111053
757  -3.077447  30.490063
758 -22.200063  47.523014
759 -19.649210 -90.951367
760 -84.160630  78.973474
761 -52.520159 -73.527692
762  99.756300  55.221544
763  72.809287 -91.674420
764 -20.193962  86.661852
765  10.147439  72.783658
766  -0.962063 -40.980178
767 -89.917463  20.802606
768 -82.136744 -11.465784
769 -60.711903 -82.170807
770  30.145103  79.114148
771  -7.441258  -9.851108
772  77.513320  28.544196
773 -33.076182 -17.387199
774  55.497753  59.870313
775  78.256604  34.936715
776  -4.233177  86.048636
777  33.825195  16.626287
778 -24.220873  46.405382
779  -0.197861 -96.433939
780  26.310455 -92.368351
781 -37.622733  56.577623
782  99.043244 -57.131974
783 -81.473657  83.210836
784 -45.210762 -92.863789
785 -69.824422 -66.012590
786 -51.163230  12.331085
787 -42.484559 -42.831800
788  81.909254  51.424767
789  88.904731  71.344082
790  -3.489730 -26.559398
791 -46.650995 -83.471514
792  34.102019  29.601352
793  44.411341 -61.162984
794 -66.589739 -66.431994
795 -83.320172  49.677344
796 -67.528264 -43.069353
797 -68.306882 -35.916222
798  85.897900 -27.154509
799  70.349932 -77.449056
800 -11.556752  52.718234
801 -83.065062  66.023206
802  17.159898  70.824897
803  61.805684 -25.373966
804  92.792374 -94.633027
805  79.353625  69.137864
806  94.502300 -12.415643
807 -17.358914  62.648369
808 -85.369583  51.144868
809  58.147020 -72.605959
810  53.260772  79.437612
811  69.140404  -5.369277
812  44.209618 -74.913846
813 -21.684136 -39.736024
814 -78.477002  58.446739
815  71.462670 -22.825118
816 -64.434274  13.919207
817  45.730333 -59.561645
818  55.734328 -17.991338
819 -81.075438  89.130296
820 -83.855600  58.062597
821  19.132966 -51.471585
822  86.617088  83.687301
823   3.887854 -96.607204
824 -46.254220  69.293516
825 -58.721215  -2.255799
826  49.814194  -4.949964
827 -10.642546 -59.023738
828  66.140266  49.116885
829 -37.556862 -35.045107
830  73.810539   5.337885
831  33.669910  10.036369
832 -60.136920 -56.125847
833  30.782350 -57.735442
834  51.352799 -63.432600
835  84.100779  56.733172
836  63.905555  85.070300
837  94.349624 -26.174133
838  24.915308  -1.338120
839 -45.864487  91.929464
840 -82.621252   0.856189
841 -90.467399 -30.164323
842  24.303315  89.572835
843  35.252267  76.440961
844  52.122115  52.374576
845  73.377418   6.933141
846  75.489969  -6.897590
847 -13.331881  56.357720
848 -36.679255  86.923866
849  90.467870 -37.357980
850 -48.736962 -95.003855
851 -26.102474  28.761025
852  21.241567 -34.919358
853  35.444535  97.849266
854 -73.379855  45.683741
855 -99.652734  32.032264
856 -74.912926  43.890108
857  82.338479 -61.419108
858   4.950079 -29.650343
859  35.963318  85.282697
860  90.265786  94.022050
861 -48.079099 -71.490505
862  27.895506 -13.394187
863  25.513312  60.605986
864  -1.313066   1.203361
865 -36.016558 -39.254393
866  68.777883  11.994007
867  26.123903 -95.217374
868  84.767213 -83.077227
869   8.160259 -27.843641
870 -66.396172 -68.251766
871 -74.097459 -31.297535
872  95.231784  39.955634
873 -42.999517 -34.489476
874 -30.127209 -90.418881
875   1.410309  66.840378
876 -86.023839  81.497628
877 -38.590141  26.985736
878  27.539736   3.587818
879  85.021949 -72.841435
880  22.467664 -60.043545
881 -26.354269  -4.258140
882 -79.076500 -32.545255
883 -15.270849  50.821586
884 -40.211100  25.395119
885 -48.491177  33.515905
886 -60.888342  79.739761
887  63.129478  22.214591
888 -25.291921 -54.257289
889 -47.953348 -19.248992
890  18.709419 -90.214421
891  11.545177  92.758881
892 -86.326298 -73.782347
893 -54.634784  68.230342
894  84.504945  37.927246
895  11.012954  -7.193907
896  20.384549  67.731465
897 -77.945279  29.860462
898 -30.456825 -68.406768
899  21.411996 -14.089255
900 -58.476804  41.254360
901 -35.406767 -82.914327
902  -4.614730  49.279549
903 -55.115941  35.123735
904  20.972661 -36.794316
905 -48.875785   5.813453
906  -6.046342 -97.190594
907 -73.982056  79.206559
908 -67.649663 -53.904184
909  34.530510 -12.154481
910 -59.946596 -55.613725
911 -44.186736  78.454216
912  79.606916 -93.531345
913  83.776127 -79.814948
914 -63.441969  13.658243
915 -57.156321 -44.702516
916  14.628391 -59.656298
917 -15.194791 -28.044408
918   6.500157  31.984573
919 -56.650388 -71.030040
920  28.908254  49.537260
921   6.054911 -13.650060
922 -58.312351  65.521597
923  80.544714 -98.817517
924 -61.805163  77.444380
925 -32.029582 -99.840510
926 -18.811918  44.738691
927  22.346606 -79.018538
928 -35.156540  37.224945
929 -36.470665 -63.377490
930  43.118790 -71.608499
931  31.418793 -87.355715
932  96.204060 -49.323779
933 -59.518597 -70.979660
934  50.575760 -21.703782
935 -31.247849 -47.464051
936  23.637651  12.012394
937  50.806688  77.946584
938  87.463231   2.514514
939 -55.263020 -61.848669
940 -24.118717  76.737555
941 -93.211454  35.882475
942 -95.331813 -85.431027
943  11.611000  50.092110
944  52.408751 -75.923518
945 -52.095706  66.496150
946  60.909664  27.405481
947  -4.030742 -30.442163
948 -99.471403 -10.633476
949  81.301666 -56.349776
950  62.538504 -54.475589
951 -28.143948  97.734485
952  71.288444 -25.911176
953  96.670006 -93.742145
954  52.722927  95.586569
955 -38.078873  71.036092
956  60.365657 -90.712012
957 -22.760272 -46.887672
958   0.174487 -37.596179
959 -30.764167  39.183570
960   9.145079 -72.314855
961  93.728720 -54.039373
962  -7.702315 -64.404039
963  26.944180  85.891247
964  28.629165  17.764837
965  97.169734  38.449784
966  -5.562817  65.249420
967 -92.609064  69.409180
968 -97.793624 -67.985514
969 -55.404290  49.946649
970  23.356761 -18.480976
971  94.651315 -93.887921
972  32.730158 -80.010464
973  30.284546   3.365165
974  53.772611  59.570368
975 -55.914455 -78.499482
976 -62.997908  93.903022
977  15.803450  -0.534620
978 -97.220925   8.756848
979 -14.938118   8.466455
980 -67.144155  71.417388
981 -19.318577 -51.194478
982 -77.382664   1.098799
983 -23.678480 -30.947503
984 -20.659485   4.232935
985 -88.089987  28.907507
986   4.366784 -55.938835
987   3.392774  16.504242
988  68.805081  38.771879
989 -43.273663 -99.780997
990 -59.637641  61.660441
991 -73.634636 -52.003857
992  46.685998  95.820230
993  80.276383  -9.607425
994 -57.419875 -80.376697
995  72.686095  98.989826
996  38.910009 -84.997307
997 -89.786978 -30.703253
998  40.919439   6.507841
999  20.478427 -67.222226
            x0         x1
0    99.974864  58.817291
1   -97.120322   1.627635
2    52.124987 -76.403680
3   -65.043381  28.371968
4    84.115509  -9.414581
5   -50.321148  94.000385
6    94.771260  25.557395
7   -53.213582 -65.283317
8    16.968280 -82.347602
9     7.229772  14.957110
10  -26.131747  56.377235
11   -5.946331  11.406434
12  -47.446955  42.825399
13   -7.500446  90.509586
14   68.342331  14.177294
15   66.175836 -21.293337
16   80.051083 -43.111026
17    2.703852 -27.520090
18   30.220124 -83.540593
19   38.926902 -66.168354
20  -13.842487 -63.978674
21    1.965974 -17.291802
22    9.564313  70.347739
23   72.110068  20.451256
24   37.726382  75.034372
25   88.258065  83.936433
26  -68.111180  26.257866
27    7.842577  74.121481
28  -77.519732  41.486571
29  -63.562373  77.063342
30  -40.471633  67.733188
31  -42.224873 -13.258833
32  -38.503557 -96.630693
33   66.417517   7.740814
34  -59.548657 -83.297235
35   54.002150  25.112990
36   26.400449 -76.168422
37   -9.355481 -82.099087
38  -87.132197  54.877874
39   61.015166 -62.786572
40   64.489090  62.092807
41   47.570615  27.179546
42    0.660059 -93.845701
43  -34.183882  22.136128
44  -42.406675   7.543745
45  -45.861418  35.277464
46   29.518032 -66.391209
47  -94.100315  28.663425
48    5.761161  24.675954
49   21.102759  15.254590
50   88.606179  98.021864
51  -40.633126  83.475110
52   34.076558 -95.145405
53   39.421004 -97.132295
54  -98.134412  23.139212
55  -91.740474  36.534327
56   73.967741  90.991891
57  -99.732089  39.207342
58   23.879724 -24.466918
59  -16.447865 -51.548257
60  -33.348505  -0.825056
61  -26.633764 -16.544365
62   -5.104587  59.741314
63   65.042542  33.400031
64  -60.620389  -3.391374
65  -71.492154  93.383509
66   76.807368  45.381527
67   15.294914   6.235089
68  -11.580847  42.031096
69  -26.510558  24.524762
70   53.242167  80.990582
71   85.345966 -88.532827
72   49.645552 -34.863346
73  -32.468735 -14.096594
74  -75.791161   5.591236
75  -34.910197 -94.993246
